taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,2,2015-09-01T00:06:16.000+08:00,2015-09-01T00:14:49.000+08:00,N,1,0,0,-73.98259735107422,40.75638961791992,-73.95545959472656,40.773406982421875,1,2.45,9.5,0.5,0.5,2.0,0.0,0.3,12.8,1
yellow,2,2015-09-01T00:06:17.000+08:00,2015-09-01T00:35:17.000+08:00,N,1,0,0,-73.98542022705078,40.759925842285156,-73.98638916015625,40.71854782104492,1,5.73,23.0,0.5,0.5,2.0,0.0,0.3,26.3,1
yellow,2,2015-09-01T00:06:19.000+08:00,2015-09-01T00:19:04.000+08:00,N,1,0,0,-73.98754119873047,40.775848388671875,-73.97183227539062,40.749717712402344,1,2.87,11.0,0.5,0.5,2.46,0.0,0.3,14.76,1
yellow,1,2015-09-01T00:06:20.000+08:00,2015-09-01T00:27:12.000+08:00,N,1,0,0,-73.95442199707031,40.710716247558594,-73.9786376953125,40.756385803222656,4,5.5,19.5,0.5,0.5,2.0,0.0,0.3,22.8,1
yellow,2,2015-09-01T00:06:20.000+08:00,2015-09-01T00:09:34.000+08:00,N,1,0,0,-73.98908996582031,40.73394012451172,-73.99007415771484,40.72938537597656,1,0.47,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2
yellow,1,2015-09-01T00:06:21.000+08:00,2015-09-01T00:15:26.000+08:00,N,1,0,0,-73.98886108398438,40.74846649169922,-73.97924041748047,40.77740478515625,1,2.4,9.5,0.5,0.5,0.0,0.0,0.3,10.8,2
yellow,1,2015-09-01T00:06:21.000+08:00,2015-09-01T00:20:42.000+08:00,N,1,0,0,-73.98388671875,40.725547790527344,-73.96649169921875,40.761959075927734,2,2.9,12.5,0.5,0.5,2.76,0.0,0.3,16.56,1
yellow,1,2015-09-01T00:06:21.000+08:00,2015-09-01T00:20:33.000+08:00,N,1,0,0,-73.98304748535156,40.756134033203125,-73.94644927978516,40.7963981628418,1,3.7,13.5,0.5,0.5,2.0,0.0,0.3,16.8,1
yellow,2,2015-09-01T00:06:21.000+08:00,2015-09-01T00:32:54.000+08:00,N,1,0,0,-73.99256134033203,40.726558685302734,-73.94509887695312,40.83543014526367,1,9.49,30.5,0.5,0.5,0.0,0.0,0.3,31.8,1
yellow,2,2015-09-01T00:06:21.000+08:00,2015-09-01T00:08:10.000+08:00,N,1,0,0,-73.99726104736328,40.7369499206543,-73.99066925048828,40.746009826660156,2,0.73,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2
yellow,2,2015-09-01T00:06:22.000+08:00,2015-09-01T00:14:20.000+08:00,N,1,0,0,-74.00556945800781,40.72713088989258,-73.99478149414062,40.755069732666016,5,2.26,9.0,0.5,0.5,3.09,0.0,0.3,13.39,1
yellow,2,2015-09-01T00:06:22.000+08:00,2015-09-01T00:20:09.000+08:00,N,1,0,0,-74.00135040283203,40.73114013671875,-73.95771026611328,40.77690887451172,1,4.45,14.5,0.5,0.5,0.0,0.0,0.3,15.8,2
yellow,1,2015-09-01T00:06:23.000+08:00,2015-09-01T00:13:25.000+08:00,N,1,0,0,-73.9789047241211,40.759891510009766,-73.97013854980469,40.748863220214844,1,1.2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,1,2015-09-01T00:06:24.000+08:00,2015-09-01T00:11:07.000+08:00,N,1,0,0,-73.96651458740234,40.76467514038086,-73.9541015625,40.776973724365234,3,1.3,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1
yellow,1,2015-09-01T00:06:24.000+08:00,2015-09-01T00:10:42.000+08:00,N,1,0,0,-73.95853424072266,40.764652252197266,-73.967529296875,40.76328659057617,1,0.7,5.0,0.5,0.5,0.0,0.0,0.3,6.3,1
yellow,1,2015-09-01T00:06:25.000+08:00,2015-09-01T00:08:56.000+08:00,N,1,0,0,-73.979248046875,40.74995803833008,-73.97434997558594,40.74879837036133,1,0.3,3.5,0.5,0.5,1.4,0.0,0.3,6.2,1
yellow,1,2015-09-01T00:06:25.000+08:00,2015-09-01T00:10:13.000+08:00,N,1,0,0,-73.97713470458984,40.749935150146484,-73.97875213623047,40.73937225341797,1,0.9,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,2,2015-09-01T00:06:25.000+08:00,2015-09-01T00:14:12.000+08:00,N,1,0,0,-73.98471069335938,40.748313903808594,-73.99580383300781,40.75910568237305,1,1.52,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,1,2015-09-01T00:06:26.000+08:00,2015-09-01T00:35:07.000+08:00,N,1,0,0,-73.98908996582031,40.75598907470703,-73.98389434814453,40.760597229003906,3,8.3,28.0,0.5,0.5,5.85,0.0,0.3,35.15,1
yellow,1,2015-09-01T00:06:26.000+08:00,2015-09-01T00:31:17.000+08:00,N,2,0,0,-73.77863311767578,40.64680480957031,-73.9499740600586,40.77800369262695,1,19.3,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2
yellow,1,2015-09-01T00:06:26.000+08:00,2015-09-01T00:09:47.000+08:00,N,1,0,0,-73.99247741699219,40.74325942993164,-73.99156951904297,40.74993133544922,1,0.6,4.5,0.5,0.5,0.0,0.0,0.3,5.8,2
yellow,1,2015-09-01T00:06:26.000+08:00,2015-09-01T00:11:40.000+08:00,N,1,0,0,-73.97464752197266,40.76209259033203,-73.99105834960938,40.755706787109375,1,1.3,6.5,0.5,0.5,1.77,0.0,0.3,9.57,1
yellow,2,2015-09-01T00:06:26.000+08:00,2015-09-01T00:21:05.000+08:00,N,1,0,0,-73.96702575683594,40.76394271850586,-73.99571228027344,40.71040725708008,1,5.09,17.0,0.5,0.5,2.0,0.0,0.3,20.3,1
yellow,2,2015-09-01T00:06:26.000+08:00,2015-09-01T00:20:56.000+08:00,N,1,0,0,-73.98381042480469,40.725643157958984,-73.9937515258789,40.75190734863281,1,2.62,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2
yellow,2,2015-09-01T00:06:26.000+08:00,2015-09-01T00:20:53.000+08:00,N,1,0,0,-73.98924255371094,40.74566650390625,-73.94739532470703,40.77600860595703,1,3.64,13.5,0.5,0.5,2.96,0.0,0.3,17.76,1
yellow,2,2015-09-01T00:06:26.000+08:00,2015-09-01T00:14:03.000+08:00,N,1,0,0,-73.97145080566406,40.763572692871094,-73.9895248413086,40.762855529785156,5,1.4,7.0,0.5,0.5,0.0,0.0,0.3,8.3,1
yellow,2,2015-09-01T00:06:26.000+08:00,2015-09-01T00:10:16.000+08:00,N,1,0,0,-73.99352264404297,40.72132873535156,-73.9878921508789,40.73020935058594,1,0.75,5.0,0.5,0.5,1.26,0.0,0.3,7.56,1
yellow,1,2015-09-01T00:06:27.000+08:00,2015-09-01T00:08:28.000+08:00,N,1,0,0,0.0,0.0,0.0,0.0,1,0.6,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2
yellow,1,2015-09-01T00:06:27.000+08:00,2015-09-01T00:24:03.000+08:00,N,1,0,0,-73.96410369873047,40.770660400390625,-73.9073486328125,40.7458381652832,1,4.6,17.0,0.5,0.5,3.65,0.0,0.3,21.95,1
yellow,1,2015-09-01T00:06:27.000+08:00,2015-09-01T00:06:31.000+08:00,N,1,0,0,-73.97557830810547,40.757999420166016,-73.97531127929688,40.75779342651367,1,0.3,2.5,0.5,0.5,0.0,0.0,0.3,3.8,2
yellow,2,2015-09-01T00:06:27.000+08:00,2015-09-01T00:21:53.000+08:00,N,1,0,0,-73.87296295166016,40.774070739746094,-73.9782943725586,40.74591064453125,1,8.17,24.0,0.5,0.5,6.17,5.54,0.3,37.01,1
