yellow,1,2016-10-01T00:00:10.000+08:00,2016-10-01T00:03:39.000+08:00,N,1,186,68,,,,,1,0.5,4.5,0.5,0.5,0.0,0.0,0.3,5.8,4
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:07:33.000+08:00,N,1,234,107,,,,,5,1.12,7.0,0.5,0.5,2.08,0.0,0.3,10.38,1
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:37:06.000+08:00,N,1,138,48,,,,,1,9.73,35.0,0.5,0.5,7.26,0.0,0.3,43.56,1
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:11:15.000+08:00,N,1,162,107,,,,,1,1.76,9.0,0.5,0.5,2.06,0.0,0.3,12.36,1
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:05:45.000+08:00,N,1,125,148,,,,,1,0.94,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:10:30.000+08:00,N,1,186,50,,,,,1,1.96,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:02:34.000+08:00,N,1,48,50,,,,,3,0.34,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2
yellow,2,2016-10-01T00:00:10.000+08:00,2016-10-01T00:18:32.000+08:00,N,1,163,79,,,,,1,2.45,13.0,0.5,0.5,0.0,0.0,0.3,14.3,2
yellow,1,2016-10-01T00:00:11.000+08:00,2016-10-01T00:12:19.000+08:00,N,1,113,45,,,,,1,1.9,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2
yellow,1,2016-10-01T00:00:11.000+08:00,2016-10-01T00:13:23.000+08:00,N,1,229,75,,,,,2,2.7,12.0,0.5,0.5,0.0,0.0,0.3,13.3,2
yellow,1,2016-10-01T00:00:11.000+08:00,2016-10-01T00:09:08.000+08:00,N,1,87,144,,,,,1,1.1,7.5,0.5,0.5,0.0,0.0,0.3,8.8,1
yellow,2,2016-10-01T00:00:11.000+08:00,2016-10-01T23:59:01.000+08:00,N,1,246,163,,,,,1,2.33,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1
yellow,2,2016-10-01T00:00:11.000+08:00,2016-10-01T00:05:23.000+08:00,N,1,137,79,,,,,1,1.13,6.0,0.5,0.5,1.0,0.0,0.3,8.3,1
yellow,2,2016-10-01T00:00:11.000+08:00,2016-10-01T00:18:44.000+08:00,N,1,237,50,,,,,1,2.36,13.0,0.5,0.5,2.0,0.0,0.3,16.3,1
yellow,1,2016-10-01T00:00:12.000+08:00,2016-10-01T00:07:40.000+08:00,N,1,143,143,,,,,3,1.5,7.5,0.5,0.5,0.0,0.0,0.3,8.8,2
yellow,1,2016-10-01T00:00:12.000+08:00,2016-10-01T00:11:39.000+08:00,N,1,107,237,,,,,1,2.8,11.0,0.5,0.5,3.08,0.0,0.3,15.38,1
yellow,1,2016-10-01T00:00:12.000+08:00,2016-10-01T00:03:49.000+08:00,N,1,68,90,,,,,1,0.6,4.5,0.5,0.5,1.15,0.0,0.3,6.95,1
yellow,2,2016-10-01T00:00:12.000+08:00,2016-10-01T00:02:29.000+08:00,N,1,237,263,,,,,1,0.85,4.5,0.5,0.5,0.58,0.0,0.3,6.38,1
yellow,2,2016-10-01T00:00:12.000+08:00,2016-10-01T00:17:44.000+08:00,N,1,79,140,,,,,2,3.67,15.0,0.5,0.5,3.26,0.0,0.3,19.56,1
yellow,2,2016-10-01T00:00:12.000+08:00,2016-10-01T00:18:45.000+08:00,N,1,68,125,,,,,1,2.75,13.5,0.5,0.5,2.96,0.0,0.3,17.76,1
yellow,2,2016-10-01T00:00:12.000+08:00,2016-10-01T00:20:12.000+08:00,N,1,90,229,,,,,1,3.22,15.5,0.5,0.5,3.36,0.0,0.3,20.16,1
yellow,1,2016-10-01T00:00:13.000+08:00,2016-10-01T00:12:17.000+08:00,N,1,186,170,,,,,1,1.1,9.0,0.5,0.5,2.0,0.0,0.3,12.3,1
yellow,2,2016-10-01T00:00:13.000+08:00,2016-10-01T00:06:08.000+08:00,N,1,161,164,,,,,1,1.01,6.0,0.5,0.5,1.46,0.0,0.3,8.76,1
